BC dist.to.ref.stool	BC dist.to.ref.nasal	UW dist.to.ref.stool	UW dist.to.ref.nasal	WU dist.to.ref.stool	WU dist.to.ref.nasal
700035297	0.195051810282609	0.762319349148649	0.227137014219628	0.198897321099126	0.918448354381281	0.198897321099126
700035301	0.261708694967391	0.684620492405405	0.389400724845207	0.276645909169581	0.694611933022882	0.276645909169581
700035320	0.728737190130435	0.246154426	0.393211966160621	0.375462593082385	0.366204674443728	0.375462593082385
700035369	0.191770912858696	0.8419991795	0.334069964687287	0.2070889611043	0.838242362266624	0.2070889611043
700035373	0.263919392673913	0.934055088864865	0.317727324828752	0.192565490392425	0.740814144750053	0.192565490392425
700035377	0.386797914608696	0.67258143127027	0.445218280181204	0.425740436241283	0.459662028766045	0.425740436241283
700035391	0.713485771673913	0.468787666135135	0.528246458067464	0.455045944867819	0.538647483433149	0.455045944867819
700035514	0.28045826525	0.944724049432432	0.604798731665412	0.447147761711592	0.866569014164384	0.447147761711592
700035518	0.48323174473913	0.664937864256757	0.485391855870252	0.466495459054918	0.538880885930281	0.466495459054918
700035575	0.208083777815217	0.734805580324324	0.405732697239174	0.316411946067464	0.76096391847712	0.316411946067464
700035579	0.462744757326087	0.683502689689189	0.603305552274927	0.61957827157833	0.777838412803653	0.61957827157833
700035591	0.700466691315217	0.389664461202703	0.393211966160621	0.375462593082385	0.393387020666258	0.375462593082385
700035593	0.762049580934783	0.225910003148649	0.334069964687287	0.2070889611043	0.824934417652205	0.2070889611043
700035635	0.180945229554348	0.823284090189189	0.651718365221823	0.573841898440551	0.758662058194368	0.573841898440551
700035639	0.595614748413043	0.632236282405405	0.445218280181204	0.425740436241283	0.437213223808709	0.425740436241283
700035653	0.706160895836957	0.300367066148649	0.167344532142743	0.266204391621491	0.753647621489213	0.266204391621491
700035656	0.720071321434783	0.721451571554054	0.546147466065787	0.528010061882604	0.549573515538972	0.528010061882604
700035728	0.17694334451087	0.764067025162162	0.227137014219628	0.198897321099126	0.768570252347216	0.198897321099126
700035732	0.404250617076087	0.661561755810811	0.366183577600289	0.369023615293677	0.470469604377625	0.369023615293677
700035746	0.85870841426087	0.682636923986486	0.44096601692082	0.423495880424918	0.372224003375797	0.423495880424918
700035785	0.355911217173913	0.673610786445946	0.227137014219628	0.198897321099126	0.767937920962282	0.198897321099126
700035789	0.396747999228261	0.642017437243243	0.258093939151335	0.348377502278104	0.762437104952649	0.348377502278104
700035842	0.292798229728261	0.719481544648649	0.44096601692082	0.423495880424918	0.547902987187779	0.423495880424918
700035846	0.54337160175	0.642707409972973	0.400211517932863	0.198988237136631	0.6358224851949	0.198988237136631
700035860	0.873864170173913	0.563961851608108	0.167344532142743	0.266204391621491	0.775316740774252	0.266204391621491
700035931	0.23842921625	0.730532612027027	0.451041267818451	0.271711567914177	0.80407200665528	0.271711567914177
700035935	0.431287021032609	0.657493675310811	0.334069964687287	0.2070889611043	0.867975760055552	0.2070889611043
700035949	0.80086448873913	0.318413185405405	0.395298638255457	0.381784445777283	0.499642145948591	0.381784445777283
700035952	0.720071321434783	0.721451571554054	0.389400724845207	0.276645909169581	0.506334426716283	0.276645909169581
700037002	0.719481049847826	0.720478598581081	0.334069964687287	0.2070889611043	0.768268334585486	0.2070889611043
700037006	0.781232599945652	0.307147521364865	0.832305468298753	0.847664515027642	0.780578115013952	0.847664515027642
700037008	0.1848638435	0.829428633581081	0.603305552274927	0.61957827157833	0.778703008712225	0.61957827157833
700037031	0.749424490293478	0.225895470297297	0.672058526498697	0.605873979114537	0.779801452609913	0.605873979114537
700037032	0.585571587184783	0.539762831216216	0.227137014219628	0.198897321099126	0.750349780798841	0.198897321099126
700037042	0.199374178043478	0.824580343824324	0.546079253663669	0.464614892360434	0.804743076631097	0.464614892360434
700037075	0.609133541543478	0.555392443635135	0.485391855870252	0.466495459054918	0.588375185616917	0.466495459054918
700037123	0.370018303173913	0.695929113554054	0.338837398142191	0.325771511591061	0.627761987861874	0.325771511591061
700037124	0.412644390641304	0.64593596027027	0.424376666506739	0.317831637832317	0.770262595255909	0.317831637832317
700037138	0.742587491315217	0.239854800040541	0.832305468298753	0.847664515027642	0.780578115013952	0.847664515027642
700037141	0.715894021532609	0.71670010977027	0.400211517932863	0.198988237136631	0.83536395616058	0.198988237136631
700037237	0.448256384554348	0.633320120635135	0.383656715671122	0.272656641565433	0.535302437168977	0.272656641565433
700037249	0.694496712608696	0.360944695662162	0.672058526498697	0.605873979114537	0.822869583069157	0.605873979114537
700037251	0.896308730163043	0.304923240972973	0.832305468298753	0.847664515027642	0.780578115013952	0.847664515027642
700037252	0.175777761456522	0.765235458905405	0.338837398142191	0.325771511591061	0.582227850054524	0.325771511591061
700037354	0.819530043315217	0.244966808621622	0.595314877901642	0.43767432713698	0.776527335599809	0.43767432713698
700037402	0.718243474043478	0.298726012621622	0.317727324828752	0.192565490392425	0.826092570252063	0.192565490392425
700037404	0.807277612804348	0.228679899716216	0.395298638255457	0.381784445777283	0.545918811895659	0.381784445777283
700037686	0.69367565223913	0.432234120527027	0.227137014219628	0.198897321099126	0.764230872253209	0.198897321099126
700037689	0.706813399793478	0.712378400594595	0.527138208442289	0.437706915898144	0.405380667630265	0.437706915898144
700037698	0.524310046054348	0.543446197054054	0.603305552274927	0.61957827157833	0.766105833398935	0.61957827157833
700037700	0.234024566684783	0.886470455702703	0.364325169870638	0.329984894501483	0.772155298897583	0.329984894501483
700037796	0.486131347826087	0.6396445825	0.400211517932863	0.198988237136631	0.815373522708803	0.198988237136631
700037808	0.905459366184783	0.313430540013514	0.47735717152821	0.510121884349237	0.777283065111419	0.510121884349237
700037903	0.973329428206522	0.378287049135135	0.227137014219628	0.198897321099126	0.860474707650845	0.198897321099126
700038066	0.743279448326087	0.233851762959459	0.438105682148179	0.249768922803518	0.883263158157646	0.249768922803518
700038283	0.709929550967391	0.706631751540541	0.400211517932863	0.198988237136631	0.804758062060069	0.198988237136631
700038284	0.228172982402174	0.706923285189189	0.227137014219628	0.198897321099126	0.87788811689659	0.198897321099126
700038391	0.762503560032609	0.22376573077027	0.334069964687287	0.2070889611043	0.881985460091678	0.2070889611043
700038392	0.287069251663043	0.699201324094595	0.604798731665412	0.447147761711592	0.820172517538077	0.447147761711592
700038393	0.343803433902174	0.677921315702703	0.317727324828752	0.192565490392425	0.871979981107961	0.192565490392425
700038579	0.415316992826087	0.650096557824324	0.334069964687287	0.2070889611043	0.84270511578893	0.2070889611043
700038591	0.912669159673913	0.315111016040541	0.227137014219628	0.198897321099126	0.868988097211274	0.198897321099126
700038593	0.706145472369565	0.310708226486486	0.546079253663669	0.464614892360434	0.894292631797072	0.464614892360434
700038594	0.2055630055	0.832868975243243	0.334069964687287	0.2070889611043	0.854969286938414	0.2070889611043
700038741	0.175951112336957	0.760335566864865	0.400211517932863	0.198988237136631	0.798133225428795	0.198988237136631
700038742	0.516506770641304	0.628970933432432	0.317727324828752	0.192565490392425	0.825324870440406	0.192565490392425
700038759	0.720071321434783	0.721451571554054	0.546079253663669	0.464614892360434	0.820000027486374	0.464614892360434
700038855	0.56486285601087	0.629917856405405	0.269361733482219	0.336914150389096	0.753847930638804	0.336914150389096
700038869	0.801154166869565	0.221591813527027	0.334069964687287	0.2070889611043	0.848949035321449	0.2070889611043
700038870	0.188914297391304	0.758236470175676	0.227137014219628	0.198897321099126	0.820390606216298	0.198897321099126
700038917	0.811999170891304	0.229799551297297	0.495939754420608	0.329616917407758	0.831072896494367	0.329616917407758
700038918	0.307811779532609	0.978419673013514	0.400211517932863	0.198988237136631	0.789608845330662	0.198988237136631
700038953	0.857267168902174	0.278479008783784	0.227137014219628	0.198897321099126	0.83927404807498	0.198897321099126
700038955	0.903323509869565	0.302859227527027	0.595314877901642	0.43767432713698	0.813788918587178	0.43767432713698
700038956	0.189729313521739	0.754314339648649	0.334069964687287	0.2070889611043	0.801910266268126	0.2070889611043
700038957	0.52871705075	0.562396503554054	0.440612788076572	0.334327099636829	0.731163600869926	0.334327099636829
700095213	0.189248727684783	0.80733421972973	0.334069964687287	0.2070889611043	0.880794515595198	0.2070889611043
700095217	0.497248101021739	0.603893629256757	0.400211517932863	0.198988237136631	0.860373507208929	0.198988237136631
700095231	0.777821949945652	0.212994282810811	0.406417179663882	0.284255891671511	0.850371896496368	0.284255891671511
700095234	0.716686283565217	0.717641124864865	0.485391855870252	0.466495459054918	0.513675229521088	0.466495459054918
700095467	0.264439734967391	0.722790473945946	0.546147466065787	0.528010061882604	0.615059017758864	0.528010061882604
700095471	0.534624565206522	0.6169284095	0.263293862560601	0.254284462663652	0.418574173644842	0.254284462663652
700095483	0.835438603923913	0.2834223605	0.383656715671122	0.272656641565433	0.55705802141561	0.272656641565433
700095485	0.800321463771739	0.253271592351351	0.317727324828752	0.192565490392425	0.545299871615836	0.192565490392425
700095524	0.187267821152174	0.836118442378378	0.546147466065787	0.528010061882604	0.399338559336193	0.528010061882604
700095528	0.519786760956522	0.60870268277027	0.477725241574336	0.463624469502454	0.478661795982467	0.463624469502454
700095540	0.788317738608696	0.244762265972973	0.520063897891389	0.434351218633847	0.596529676932665	0.434351218633847
700095542	0.836636307793478	0.247381358581081	0.511961511086497	0.49485256539787	0.529808735659303	0.49485256539787
700095647	0.337688827380435	0.723528541310811	0.389400724845207	0.276645909169581	0.553044122127502	0.276645909169581
700095651	0.478053651576087	0.607535436418919	0.452308665643845	0.367715001094889	0.543259785831457	0.367715001094889
700095663	0.599488297369565	0.383405080891892	0.389400724845207	0.276645909169581	0.268952919853864	0.276645909169581
700095665	0.75494877776087	0.231199904864865	0.485513133264506	0.389143364879504	0.408340427536725	0.389143364879504
700095668	0.697404458391304	0.681135090054054	0.528246458067464	0.455045944867819	0.550208434701046	0.455045944867819
700095717	0.187649310293478	0.775430038202703	0.445218280181204	0.425740436241283	0.458246999205482	0.425740436241283
700095721	0.35538999701087	0.666896967	0.566410501428268	0.427060368479603	0.547950413990079	0.427060368479603
700095733	0.499299154130435	0.410885881391892	0.583841546958311	0.506257685540027	0.335214129982801	0.506257685540027
700095735	0.863451000597826	0.280847929648649	0.338837398142191	0.325771511591061	0.388071996840756	0.325771511591061
700095774	0.17924535976087	0.793524267283784	0.445218280181204	0.425740436241283	0.44355581163934	0.425740436241283
700095778	0.520511608108696	0.643003259864865	0.579243253072299	0.5144011766143	0.501287122496417	0.5144011766143
700095831	0.269130220706522	0.873510113648649	0.263293862560601	0.254284462663652	0.707970024870072	0.254284462663652
700095835	0.448083754543478	0.641571232581081	0.193072158552183	0.401861108398903	0.178399683182133	0.401861108398903
700095849	0.742526303967391	0.412196824283784	0.393211966160621	0.375462593082385	0.766004320998574	0.375462593082385
700095956	0.26813580723913	0.72505978172973	0.258093939151335	0.348377502278104	0.194034126084579	0.348377502278104
700095960	0.51686906801087	0.630516190351351	0.167344532142743	0.266204391621491	0.162380948249747	0.266204391621491
700095974	0.807579676543478	0.225319625256757	0.484076951435947	0.313213488175722	0.898276163430803	0.313213488175722
700096047	0.296906248804348	0.966994563256757	0.193072158552183	0.401861108398903	0.16427562070069	0.401861108398903
700096051	0.436586451076087	0.627439585337838	0.193072158552183	0.401861108398903	0.224032761394781	0.401861108398903
700096104	0.197614053184783	0.850034063256757	0.294028160897376	0.279542983063587	0.172174815347577	0.279542983063587
700096108	0.402895779619565	0.705471415891892	0.263293862560601	0.254284462663652	0.20386449700392	0.254284462663652
700096161	0.461567087815217	0.688360961391892	0.193072158552183	0.401861108398903	0.205143864065286	0.401861108398903
700096165	0.555109903826087	0.618308328040541	0.167344532142743	0.266204391621491	0.223041693918573	0.266204391621491
700096179	0.8869040085	0.296507109567568	0.330538535111866	0.457346760422796	0.168860295952178	0.457346760422796
700096267	0.241860072032609	0.912941415864865	0.227759192671492	0.350198961803904	0.217099184562174	0.350198961803904
700096271	0.537722074608696	0.547787543945946	0.193072158552183	0.401861108398903	0.166218285797656	0.401861108398903
700096361	0.227307728086956	0.71952169872973	0.347357696976501	0.443511263831903	0.174561302331279	0.443511263831903
700096365	0.41029921023913	0.652252774837838	0.193072158552183	0.401861108398903	0.307350881399438	0.401861108398903
700096379	0.718203127478261	0.236385691945946	0.47944509324722	0.567574875637753	0.240005225613982	0.567574875637753
700096418	0.178251696782609	0.815820094013514	0.253678207644424	0.45776761019444	0.173401695444179	0.45776761019444
700096422	0.482108780630435	0.650011473972973	0.193072158552183	0.401861108398903	0.22456059644952	0.401861108398903
700096436	0.942824731228261	0.351539367378378	0.258093939151335	0.348377502278104	0.282420355029709	0.348377502278104
700096511	0.232090136695652	0.70555604277027	0.167344532142743	0.266204391621491	0.426376603423034	0.266204391621491
700096515	0.546961010271739	0.593682346094595	0.193072158552183	0.401861108398903	0.177571721177483	0.401861108398903
700096529	0.857335407902174	0.274091724635135	0.227759192671492	0.350198961803904	0.324272718583495	0.350198961803904
700096568	0.188504601	0.737721347837838	0.268108700079658	0.338537913783624	0.247470791091755	0.338537913783624
700096572	0.483012977826087	0.600149683175676	0.341853931946153	0.546009011854391	0.16247440057455	0.546009011854391
700096589	0.71914661426087	0.720477287905405	0.167344532142743	0.266204391621491	0.213755375922954	0.266204391621491
700096590	0.181431438445652	0.758651678905405	0.258093939151335	0.348377502278104	0.17068197785346	0.348377502278104
700096594	0.564190838228261	0.634199926702703	0.193072158552183	0.401861108398903	0.184611868317981	0.401861108398903
700096611	0.719071321434783	0.720547840945946	0.193072158552183	0.401861108398903	0.234666111958189	0.401861108398903
700096700	0.233255336228261	0.899248229905405	0.193072158552183	0.401861108398903	0.206128373219744	0.401861108398903
700096704	0.508617460521739	0.640098154391892	0.283380255991011	0.389276313452803	0.163347081297568	0.389276313452803
700096721	0.720071321434783	0.721451571554054	0.167344532142743	0.266204391621491	0.169443532602883	0.266204391621491
700096865	0.272120508478261	0.940397283135135	0.193072158552183	0.401861108398903	0.159219259339467	0.401861108398903
700096869	0.580611623097826	0.600653248648649	0.400783940856628	0.282019936935074	0.901021497803571	0.282019936935074
700096883	0.75823147098913	0.222182828567568	0.227759192671492	0.350198961803904	0.345792314665195	0.350198961803904
700096886	0.720071321434783	0.721451571554054	0.400211517932863	0.198988237136631	0.722111444763027	0.198988237136631
700096943	0.22750627073913	0.704929876891892	0.28913935754503	0.369369319790363	0.169146822324968	0.369369319790363
700096947	0.566185387315217	0.558434070067568	0.167344532142743	0.266204391621491	0.164379022056075	0.266204391621491
700096961	0.93162011276087	0.33383012377027	0.400211517932863	0.198988237136631	0.868707511694487	0.198988237136631
700097000	0.207455160945652	0.741296304567568	0.253678207644424	0.45776761019444	0.165051562003088	0.45776761019444
700097004	0.50231485126087	0.654850121594595	0.193072158552183	0.401861108398903	0.172876522103495	0.401861108398903
700097018	0.706946544576087	0.33539221527027	0.258093939151335	0.348377502278104	0.204167215570527	0.348377502278104
700097021	0.720071321434783	0.721451571554054	0.281884903062778	0.300458326195595	0.165751201513112	0.300458326195595
700097116	0.193652357858696	0.73306185704054	0.400211517932863	0.198988237136631	0.716908956757088	0.198988237136631
700097120	0.560381348380435	0.603395256486487	0.193072158552183	0.401861108398903	0.209791455324914	0.401861108398903
700097134	0.765560464923913	0.21164254777027	0.167344532142743	0.266204391621491	0.294576886976421	0.266204391621491
700097357	0.238827321934783	0.795773067243243	0.193072158552183	0.401861108398903	0.187823143997051	0.401861108398903
700097361	0.47420414326087	0.621401898878378	0.227759192671492	0.350198961803904	0.31425115278016	0.350198961803904
700097375	0.710832342315217	0.355239262027027	0.167344532142743	0.266204391621491	0.198056565398597	0.266204391621491
700097415	0.21552204551087	0.738893255527027	0.495939754420608	0.329616917407758	0.445053475537493	0.329616917407758
700097419	0.491774234793478	0.632673902783784	0.377306147341378	0.331551555439601	0.645279607974611	0.331551555439601
700097433	0.802240023978261	0.223958311581081	0.227759192671492	0.350198961803904	0.206036079762924	0.350198961803904
700097436	0.720071321434783	0.721451571554054	0.227137014219628	0.198897321099126	0.169607738211061	0.198897321099126
700097481	0.188143302532609	0.745082712554054	0.167344532142743	0.266204391621491	0.160382139679738	0.266204391621491
700097485	0.432823930793478	0.692291841716216	0.263963879046013	0.444244240802767	0.197723600502669	0.444244240802767
700097499	0.767621814358696	0.219816123243243	0.341853931946153	0.546009011854391	0.192072264773345	0.546009011854391
700097502	0.30096475551087	0.610277200608108	0.253678207644424	0.45776761019444	0.213699071960715	0.45776761019444
700097570	0.191742618184783	0.734916357189189	0.227137014219628	0.198897321099126	0.168680185153619	0.198897321099126
700097574	0.621509972195652	0.630697079675676	0.495939754420608	0.329616917407758	0.804696975557097	0.329616917407758
700097586	0.957349967445652	0.36331594722973	0.477861372446997	0.308184182898355	0.81851433258541	0.308184182898355
700097588	0.721371779673913	0.289000827459459	0.258093939151335	0.348377502278104	0.220346345269155	0.348377502278104
700097754	0.268612248021739	0.719160623716216	0.193072158552183	0.401861108398903	0.165096071735593	0.401861108398903
700097758	0.545598415554348	0.647042418513514	0.389192821680892	0.299568082000149	0.750500897726677	0.299568082000149
700097772	0.670853689652174	0.270087651594595	0.227137014219628	0.198897321099126	0.40574390024503	0.198897321099126
700097906	0.177667032434783	0.809580782310811	0.227137014219628	0.198897321099126	0.185566248408663	0.198897321099126
700097910	0.494186424304348	0.698544715175676	0.167344532142743	0.266204391621491	0.166076160330378	0.266204391621491
700097924	0.769898613456522	0.212018802972973	0.258093939151335	0.348377502278104	0.201726193291453	0.348377502278104
700097927	0.71914661426087	0.720477287905405	0.279611320453647	0.266545501032117	0.265128953248113	0.266545501032117
700097972	0.234694801152174	0.728446753391892	0.281884903062778	0.300458326195595	0.159181310724576	0.300458326195595
700097976	0.49139607626087	0.66787732327027	0.193072158552183	0.401861108398903	0.171931224319811	0.401861108398903
700097988	0.440317393130435	0.519293662472973	0.47944509324722	0.567574875637753	0.196933923892487	0.567574875637753
700097993	0.720071321434783	0.721451571554054	0.167344532142743	0.266204391621491	0.266926961431617	0.266204391621491
700098109	0.194594533054348	0.832491553594595	0.193072158552183	0.401861108398903	0.182312614294448	0.401861108398903
700098113	0.369503757173913	0.667975224891892	0.167344532142743	0.266204391621491	0.164340457300039	0.266204391621491
700098127	0.82052494625	0.243338572648649	0.193072158552183	0.401861108398903	0.211278127186776	0.401861108398903
700098130	0.71914661426087	0.720477287905405	0.227137014219628	0.198897321099126	0.161048969206395	0.198897321099126
700098201	0.183292209967391	0.743091190459459	0.294028160897376	0.279542983063587	0.176727628645262	0.279542983063587
700098205	0.474140000543478	0.669437044527027	0.253678207644424	0.45776761019444	0.175439554698259	0.45776761019444
700098219	0.930892774717391	0.338852813743243	0.23861151411198	0.332902488616909	0.16628676648565	0.332902488616909
700098429	0.237709090086957	0.720213250554054	0.341853931946153	0.546009011854391	0.164878470488347	0.546009011854391
700098433	0.579380578380435	0.645895436486487	0.341853931946153	0.546009011854391	0.264850687204275	0.546009011854391
700098447	0.837313941130435	0.245855942689189	0.28913935754503	0.369369319790363	0.203270570346038	0.369369319790363
700098450	0.71914661426087	0.720477287905405	0.258093939151335	0.348377502278104	0.163786023621118	0.348377502278104
700098599	0.180173887271739	0.784508708837838	0.283380255991011	0.389276313452803	0.170301514721769	0.389276313452803
700098603	0.503576507206522	0.604678272337838	0.258093939151335	0.348377502278104	0.174477568401428	0.348377502278104
700098617	0.724973071086957	0.295016725432432	0.193072158552183	0.401861108398903	0.177476515121162	0.401861108398903
700098620	0.714520156793478	0.715832126918919	0.167344532142743	0.266204391621491	0.241009846648187	0.266204391621491
700098669	0.193483793271739	0.848126545513514	0.193072158552183	0.401861108398903	0.168644000044512	0.401861108398903
700098673	0.595070718608696	0.671103770472973	0.23861151411198	0.332902488616909	0.447860250361625	0.332902488616909
700098687	0.715497389130435	0.486293066675676	0.227137014219628	0.198897321099126	0.204368315346688	0.198897321099126
700098690	0.720071321434783	0.721451571554054	0.279611320453647	0.266545501032117	0.210352875471802	0.266545501032117
700098735	0.184897424597826	0.811361280472973	0.167344532142743	0.266204391621491	0.172170693004021	0.266204391621491
700098739	0.433918688380435	0.720636036702703	0.167344532142743	0.266204391621491	0.162875091093553	0.266204391621491
700098866	0.177408786847826	0.798552936756757	0.193072158552183	0.401861108398903	0.171382474006555	0.401861108398903
700098870	0.458220989913043	0.703655845797297	0.167344532142743	0.266204391621491	0.173168803653406	0.266204391621491
700098884	0.897818562858696	0.315399840851351	0.47944509324722	0.567574875637753	0.257036026235222	0.567574875637753
700098887	0.705994367815217	0.707343194067568	0.305971221498425	0.379225022612867	0.240654717607122	0.379225022612867
700099125	0.238291948826087	0.904934545418919	0.193072158552183	0.401861108398903	0.209376263469101	0.401861108398903
700099129	0.460877264445652	0.611235482851351	0.227137014219628	0.198897321099126	0.215008808917366	0.198897321099126
700099284	0.76310931801087	0.212650760716216	0.364325169870638	0.329984894501483	0.161274332884915	0.329984894501483
700099287	0.715061401793478	0.715738892027027	0.227759192671492	0.350198961803904	0.204024002398698	0.350198961803904
700099381	0.206512847163043	0.863860076135135	0.253678207644424	0.45776761019444	0.164132933559987	0.45776761019444
700099385	0.619446108934783	0.604752064175676	0.167344532142743	0.266204391621491	0.167526673690796	0.266204391621491
700099442	0.204381023054348	0.788359740554054	0.193072158552183	0.401861108398903	0.161837500022826	0.401861108398903
700099446	0.518467120478261	0.635270718094595	0.227137014219628	0.198897321099126	0.194238111743429	0.198897321099126
700099460	0.902397762902174	0.307429533243243	0.193072158552183	0.401861108398903	0.191300604286601	0.401861108398903
700099463	0.718481049847826	0.719574867972973	0.309805283062569	0.502325997834263	0.162511668829298	0.502325997834263
700099512	0.196362625913043	0.843827260675676	0.167344532142743	0.266204391621491	0.16881632692066	0.266204391621491
700099516	0.40558335425	0.654693648891892	0.167344532142743	0.266204391621491	0.189257411079192	0.266204391621491
700099530	0.964207021826087	0.371378061540541	0.227759192671492	0.350198961803904	0.235916567772522	0.350198961803904
700099745	0.571561771163044	0.692450611364865	0.167344532142743	0.266204391621491	0.159400333638716	0.266204391621491
700099956	0.179001311271739	0.792946253864865	0.227137014219628	0.198897321099126	0.171203512212324	0.198897321099126
700099960	0.585607759293478	0.671760309986487	0.167344532142743	0.266204391621491	0.266082192022877	0.266204391621491
700099977	0.71914661426087	0.720477287905405	0.227759192671492	0.350198961803904	0.340578476580259	0.350198961803904
700100165	0.243417741315217	0.903615837013514	0.167344532142743	0.266204391621491	0.238535749629159	0.266204391621491
700100169	0.45652754873913	0.625668165202703	0.227137014219628	0.198897321099126	0.186009091912259	0.198897321099126
700101771	0.22474132076087	0.854899099891892	0.341853931946153	0.546009011854391	0.232569558369105	0.546009011854391
700101775	0.459094767565217	0.630911904918919	0.193072158552183	0.401861108398903	0.167175683429511	0.401861108398903
700101792	0.720071321434783	0.721451571554054	0.305971221498425	0.379225022612867	0.172189119034664	0.379225022612867
700102043	0.179917122184783	0.817650880040541	0.193072158552183	0.401861108398903	0.160582327630912	0.401861108398903
700102047	0.705321886	0.684200740175676	0.282613079328277	0.403694664675037	0.175039767683582	0.403694664675037
700102061	0.86788223576087	0.278796791540541	0.167344532142743	0.266204391621491	0.218846517193017	0.266204391621491
700102113	0.265759776456522	0.918902884108108	0.258093939151335	0.348377502278104	0.166940500515894	0.348377502278104
700102117	0.542051925369565	0.640258730189189	0.193072158552183	0.401861108398903	0.170129372929339	0.401861108398903
700102129	0.718067936923913	0.301440180108108	0.253678207644424	0.45776761019444	0.159819914015387	0.45776761019444
700102134	0.711011740532609	0.713460037013513	0.546079253663669	0.464614892360434	0.941361446000714	0.464614892360434
700102299	0.17962484275	0.820301390581081	0.390612707802457	0.298052588428039	0.78654827766363	0.298052588428039
700102303	0.599074757608696	0.577628841013514	0.167344532142743	0.266204391621491	0.847831666605286	0.266204391621491
700102317	0.899910495543478	0.298456519905405	0.317727324828752	0.192565490392425	0.754619477612542	0.192565490392425
700102519	0.274031785217391	0.714590121567568	0.317727324828752	0.192565490392425	0.904079711240772	0.192565490392425
700102523	0.518593699043478	0.679258923175676	0.317727324828752	0.192565490392425	0.87981982804116	0.192565490392425
700102540	0.719071321434783	0.720547840945946	0.279611320453647	0.266545501032117	0.931632154446703	0.266545501032117
700102659	0.245493404467391	0.884198636486486	0.321136023056282	0.377198965956491	0.502320426596906	0.377198965956491
700102663	0.445929581923913	0.649373265716216	0.495939754420608	0.329616917407758	0.820647536591397	0.329616917407758
700103275	0.696222751	0.345131168648649	0.452450675269106	0.275315923118381	0.739561648376034	0.275315923118381
700103278	0.706360491369565	0.270454704040541	0.350406921705525	0.254354669698314	0.838702179746283	0.254354669698314
700103279	0.471823373836956	0.593770775702703	0.263293862560601	0.254284462663652	0.706604729895864	0.254284462663652
700103487	0.716686283565217	0.717641124864865	0.350406921705525	0.254354669698314	0.739736919117863	0.254354669698314
700103488	0.394027479913043	0.652434141445946	0.227137014219628	0.198897321099126	0.769622792135879	0.198897321099126
700103564	0.609956190923913	0.597440131567568	0.317727324828752	0.192565490392425	0.835537281237682	0.192565490392425
700105038	0.720071321434783	0.721451571554054	0.400211517932863	0.198988237136631	0.838675412771645	0.198988237136631
700105049	0.346784417021739	0.699485687905405	0.400211517932863	0.198988237136631	0.85102136985571	0.198988237136631
700105095	0.718071321434783	0.719704223013514	0.400211517932863	0.198988237136631	0.774547932172854	0.198988237136631
700105149	0.772751772336956	0.215524351297297	0.334069964687287	0.2070889611043	0.721000472256628	0.2070889611043
700105152	0.713941726434783	0.714107272013514	0.317727324828752	0.192565490392425	0.862947651713156	0.192565490392425
700105153	0.250566515793478	0.727609882810811	0.494996709744697	0.33176714884798	0.815124487958562	0.33176714884798
700105154	0.391839307956522	0.666611472324324	0.167344532142743	0.266204391621491	0.161705511831079	0.266204391621491
700105312	0.203124839195652	0.859538000635135	0.282613079328277	0.403694664675037	0.166149414673919	0.403694664675037
700105467	0.716400288206522	0.688282086716216	0.317727324828752	0.192565490392425	0.196505628612308	0.192565490392425
700105468	0.198036693673913	0.742157401486486	0.193072158552183	0.401861108398903	0.160020324288179	0.401861108398903
700105613	0.424689778847826	0.709778504337838	0.167344532142743	0.266204391621491	0.15896711873521	0.266204391621491
700105620	0.717573443152174	0.715682976081081	0.227137014219628	0.198897321099126	0.195921748452342	0.198897321099126
700105774	0.713704927358696	0.696065779310811	0.227759192671492	0.350198961803904	0.470086703136538	0.350198961803904
700105780	0.359495680641304	0.62814206322973	0.4794556041196	0.516140412788461	0.700937106047146	0.516140412788461
700105787	0.441965636619565	0.676873878783784	0.258093939151335	0.348377502278104	0.176647598155282	0.348377502278104
700105881	0.765406598065217	0.222763559554054	0.590596451254809	0.459171183852423	0.884215826385224	0.459171183852423
700105882	0.290915138858696	0.694278541391892	0.193072158552183	0.401861108398903	0.161178179714778	0.401861108398903
700105883	0.52669281573913	0.626248284013514	0.317727324828752	0.192565490392425	0.897171643688152	0.192565490392425
700105987	0.907277037391304	0.303961208837838	0.353572254418398	0.450903198055503	0.288533890292394	0.450903198055503
700105990	0.718178862663043	0.718755024040541	0.227759192671492	0.350198961803904	0.203299481652005	0.350198961803904
700106061	0.768676964554348	0.228420107148649	0.227759192671492	0.350198961803904	0.573741793355195	0.350198961803904
700106064	0.719973628945652	0.720688767148649	0.553247955193995	0.42929115938123	0.753517694802786	0.42929115938123
700106065	0.301175532	0.685603363391892	0.227759192671492	0.350198961803904	0.393616830756351	0.350198961803904
700106066	0.556686140956522	0.622306312851351	0.330538535111866	0.457346760422796	0.565250906702527	0.457346760422796
700106118	0.751253815152174	0.225030494945946	0.167344532142743	0.266204391621491	0.215832103228074	0.266204391621491
700106132	0.248774385891304	0.721312376945946	0.167344532142743	0.266204391621491	0.89538194574981	0.266204391621491
700106229	0.190801161586957	0.839957434486487	0.167344532142743	0.266204391621491	0.181252443966801	0.266204391621491
700106333	0.186844813206522	0.834958357513514	0.193072158552183	0.401861108398903	0.368443963958223	0.401861108398903
